settlement_id,payment_id,gross_amount,fee,tax,refund_adjustment,other_adjustment,net_amount,settled_at
SET_PROD_0050,PAY_PROD_000469,7499.00,116.23,20.92,0.00,0.00,7361.85,2026-09-02T14:39:00
SET_PROD_0050,PAY_PROD_000470,1999.99,31.00,5.58,0.00,0.00,1963.41,2026-09-02T14:39:00
SET_PROD_0050,PAY_PROD_000471,299.99,4.65,0.84,0.00,0.00,294.50,2026-09-02T14:39:00
SET_PROD_0050,PAY_PROD_000472,799.00,12.38,2.23,0.00,0.00,784.39,2026-09-02T14:39:00
SET_PROD_0050,PAY_PROD_000473,799.00,12.38,2.23,0.00,0.00,784.39,2026-09-02T14:39:00
SET_PROD_0051,PAY_PROD_000474,12499.50,193.74,34.87,0.00,0.00,12270.89,2026-09-02T14:32:00
SET_PROD_0051,PAY_PROD_000475,19999.00,309.98,55.80,0.00,0.00,19633.22,2026-09-02T14:32:00
SET_PROD_0051,PAY_PROD_000476,199.00,3.08,0.55,0.00,0.00,195.37,2026-09-02T14:32:00
SET_PROD_0051,PAY_PROD_000477,199.50,3.09,0.56,0.00,0.00,195.85,2026-09-02T14:32:00
SET_PROD_0051,PAY_PROD_000478,1999.50,30.99,5.58,0.00,0.00,1962.93,2026-09-02T14:32:00
SET_PROD_0051,PAY_PROD_000479,1499.00,23.23,4.18,0.00,0.00,1471.59,2026-09-02T14:32:00
SET_PROD_0051,PAY_PROD_000480,19999.50,349.99,63.00,0.00,0.00,19586.51,2026-09-02T14:32:00
SET_PROD_0051,PAY_PROD_000481,3499.00,54.23,9.76,0.00,0.00,3435.01,2026-09-02T14:32:00
SET_PROD_0051,PAY_PROD_000482,499.00,7.73,1.39,0.00,0.00,489.88,2026-09-02T14:32:00
SET_PROD_0051,PAY_PROD_000483,1999.00,30.98,5.58,0.00,0.00,1962.44,2026-09-02T14:32:00
SET_PROD_0051,PAY_PROD_000484,199.00,3.08,0.55,0.00,49.00,146.37,2026-09-02T14:32:00
SET_PROD_0051,PAY_PROD_000485,19999.00,309.98,55.80,0.00,0.00,19633.22,2026-09-02T14:32:00
SET_PROD_0052,PAY_PROD_000486,19999.00,309.98,55.80,0.00,0.00,19633.22,2026-09-02T14:12:00
SET_PROD_0052,PAY_PROD_000487,499.99,7.75,1.40,0.00,0.00,490.84,2026-09-02T14:12:00
SET_PROD_0052,PAY_PROD_000488,499.50,7.74,1.39,0.00,0.00,490.37,2026-09-02T14:12:00
SET_PROD_0052,PAY_PROD_000489,299.00,4.63,0.83,0.00,0.00,293.54,2026-09-02T14:12:00
SET_PROD_0052,PAY_PROD_000490,999.00,15.48,2.79,0.00,0.00,980.73,2026-09-02T14:12:00
SET_PROD_0052,PAY_PROD_000491,1499.99,23.25,4.19,0.00,0.00,1472.55,2026-09-02T14:12:00
SET_PROD_0052,PAY_PROD_000492,299.99,5.25,0.95,0.00,0.00,293.79,2026-09-02T14:12:00
SET_PROD_0052,PAY_PROD_000493,1999.00,30.98,5.58,0.00,0.00,1962.44,2026-09-02T14:12:00
SET_PROD_0052,PAY_PROD_000494,199.00,3.08,0.55,0.00,0.00,195.37,2026-09-02T14:12:00
SET_PROD_0052,PAY_PROD_000495,7499.00,116.23,20.92,0.00,0.00,7361.85,2026-09-02T14:12:00
SET_PROD_0053,PAY_PROD_000496,1499.99,23.25,4.19,0.00,0.00,1472.55,2026-09-02T14:27:00
SET_PROD_0053,PAY_PROD_000497,7499.50,131.24,23.62,0.00,0.00,7344.64,2026-09-02T14:27:00
SET_PROD_0053,PAY_PROD_000498,499.00,7.73,1.39,0.00,0.00,489.88,2026-09-02T14:27:00
SET_PROD_0053,PAY_PROD_000499,9999.99,155.00,27.90,0.00,0.00,9817.09,2026-09-02T14:27:00
SET_PROD_0053,PAY_PROD_000500,3499.00,54.23,9.76,0.00,0.00,3435.01,2026-09-02T14:27:00
SET_PROD_0053,PAY_PROD_000501,499.00,7.73,1.39,0.00,0.00,489.88,2026-09-02T14:27:00
SET_PROD_0053,PAY_PROD_000502,3499.00,54.23,9.76,0.00,0.00,3435.01,2026-09-02T14:27:00
SET_PROD_0053,PAY_PROD_000503,199.99,3.10,0.56,0.00,0.00,196.33,2026-09-02T14:27:00
SET_PROD_0053,PAY_PROD_000504,4999.00,77.48,13.95,0.00,0.00,4907.57,2026-09-02T14:27:00
SET_PROD_0053,PAY_PROD_000505,19999.00,309.98,55.80,0.00,0.00,19633.22,2026-09-02T14:27:00
SET_PROD_0053,PAY_PROD_000506,799.00,12.38,2.23,0.00,0.00,784.39,2026-09-02T14:27:00
SET_PROD_0054,PAY_PROD_000507,2499.00,38.73,6.97,0.00,0.00,2453.30,2026-09-02T14:18:00
SET_PROD_0054,PAY_PROD_000508,799.00,12.38,2.23,0.00,0.00,784.39,2026-09-02T14:18:00
SET_PROD_0054,PAY_PROD_000509,199.50,3.09,0.56,0.00,0.00,195.85,2026-09-02T14:18:00
SET_PROD_0054,PAY_PROD_000510,14999.50,232.49,41.85,0.00,0.00,14725.16,2026-09-02T14:18:00
SET_PROD_0054,PAY_PROD_000511,1499.00,23.23,4.18,0.00,0.00,1471.59,2026-09-02T14:18:00
SET_PROD_0054,PAY_PROD_000512,999.50,15.49,2.79,0.00,0.00,981.22,2026-09-02T14:18:00
SET_PROD_0055,PAY_PROD_000513,4999.00,77.48,13.95,0.00,0.00,4907.57,2026-09-02T14:16:00
SET_PROD_0055,PAY_PROD_000514,19999.50,309.99,55.80,0.00,0.00,19633.71,2026-09-02T14:16:00
SET_PROD_0055,PAY_PROD_000515,7499.00,116.23,25.57,0.00,0.00,7357.20,2026-09-02T14:16:00
SET_PROD_0055,PAY_PROD_000516,199.99,3.10,0.56,0.00,0.00,196.33,2026-09-02T14:16:00
SET_PROD_0055,PAY_PROD_000517,12499.00,193.73,34.87,6249.50,0.00,6020.90,2026-09-02T14:16:00
SET_PROD_0055,PAY_PROD_000518,4999.00,87.48,15.75,0.00,0.00,4895.77,2026-09-02T14:16:00
SET_PROD_0055,PAY_PROD_000519,4999.00,77.48,13.95,0.00,0.00,4907.57,2026-09-02T14:16:00
SET_PROD_0055,PAY_PROD_000520,1499.50,23.24,4.18,374.88,0.00,1097.20,2026-09-02T14:16:00
SET_PROD_0055,PAY_PROD_000521,12499.00,193.73,34.87,0.00,0.00,12270.40,2026-09-02T14:16:00
SET_PROD_0055,PAY_PROD_000522,199.00,3.08,0.55,0.00,0.00,195.37,2026-09-02T14:16:00
SET_PROD_0056,PAY_PROD_000523,299.00,4.63,0.83,149.50,0.00,144.04,2026-09-03T14:37:00
SET_PROD_0056,PAY_PROD_000524,9999.99,155.00,27.90,0.00,0.00,9817.09,2026-09-03T14:37:00
SET_PROD_0056,PAY_PROD_000525,799.00,12.38,2.23,0.00,0.00,784.39,2026-09-03T14:37:00
SET_PROD_0056,PAY_PROD_000526,1999.00,30.98,5.58,0.00,0.00,1962.44,2026-09-03T14:37:00
SET_PROD_0056,PAY_PROD_000527,1499.00,23.23,4.18,0.00,0.00,1471.59,2026-09-03T14:37:00
SET_PROD_0056,PAY_PROD_000528,7499.99,116.25,20.93,0.00,0.00,7362.81,2026-09-03T14:37:00
SET_PROD_0056,PAY_PROD_000529,799.00,12.38,2.23,0.00,0.00,784.39,2026-09-03T14:37:00
SET_PROD_0056,PAY_PROD_000530,7499.50,116.24,20.92,0.00,0.00,7362.34,2026-09-03T14:37:00
SET_PROD_0056,PAY_PROD_000531,199.00,3.08,0.55,0.00,0.00,195.37,2026-09-03T14:37:00
SET_PROD_0056,PAY_PROD_000532,999.00,15.48,2.79,0.00,0.00,980.73,2026-09-03T14:37:00
SET_PROD_0056,PAY_PROD_000533,3499.99,57.75,10.40,0.00,0.00,3431.84,2026-09-03T14:37:00
SET_PROD_0056,PAY_PROD_000534,1499.50,24.74,4.45,299.90,0.00,1170.41,2026-09-03T14:37:00
SET_PROD_0057,PAY_PROD_000535,9999.50,164.99,29.70,0.00,0.00,9804.81,2026-09-03T14:05:00
SET_PROD_0057,PAY_PROD_000536,499.50,8.24,1.48,0.00,49.00,440.78,2026-09-03T14:05:00
SET_PROD_0057,PAY_PROD_000537,2499.00,41.23,7.42,0.00,0.00,2450.35,2026-09-03T14:05:00
SET_PROD_0057,PAY_PROD_000538,7499.99,123.75,22.28,0.00,0.00,7353.96,2026-09-03T14:05:00
SET_PROD_0057,PAY_PROD_000539,4999.99,82.50,14.85,0.00,0.00,4902.64,2026-09-03T14:05:00
SET_PROD_0057,PAY_PROD_000540,9999.00,164.98,29.70,0.00,0.00,9804.32,2026-09-03T14:05:00
SET_PROD_0057,PAY_PROD_000541,999.00,16.48,2.97,0.00,0.00,979.55,2026-09-03T14:05:00
SET_PROD_0057,PAY_PROD_000542,7499.50,123.74,22.27,0.00,0.00,7353.49,2026-09-03T14:05:00
SET_PROD_0057,PAY_PROD_000543,14999.00,247.48,44.55,0.00,0.00,14706.97,2026-09-03T14:05:00
SET_PROD_0057,PAY_PROD_000544,299.00,4.93,0.89,0.00,0.00,293.18,2026-09-03T14:05:00
SET_PROD_0057,PAY_PROD_000545,14999.99,247.50,44.55,0.00,0.00,14707.94,2026-09-03T14:05:00
SET_PROD_0058,PAY_PROD_000546,1499.99,24.75,4.46,0.00,0.00,1470.78,2026-09-03T14:35:00
SET_PROD_0058,PAY_PROD_000547,799.00,13.18,2.37,0.00,0.00,783.45,2026-09-03T14:35:00
SET_PROD_0058,PAY_PROD_000548,299.00,5.53,1.00,0.00,0.00,292.47,2026-09-03T14:35:00
SET_PROD_0058,PAY_PROD_000549,2499.00,41.23,7.42,624.75,0.00,1825.60,2026-09-03T14:35:00
SET_PROD_0058,PAY_PROD_000550,19999.50,329.99,59.40,0.00,0.00,19610.11,2026-09-03T14:35:00
SET_PROD_0058,PAY_PROD_000551,4999.50,82.49,14.85,0.00,0.00,4902.16,2026-09-03T14:35:00
SET_PROD_0058,PAY_PROD_000552,799.99,13.20,2.38,0.00,0.00,784.41,2026-09-03T14:35:00
SET_PROD_0058,PAY_PROD_000553,1999.00,32.98,5.94,0.00,0.00,1960.08,2026-09-03T14:35:00
SET_PROD_0058,PAY_PROD_000554,499.00,8.23,1.48,0.00,0.00,489.29,2026-09-03T14:35:00
SET_PROD_0058,PAY_PROD_000555,2499.50,41.24,7.42,0.00,0.00,2450.84,2026-09-03T14:35:00
SET_PROD_0059,PAY_PROD_000556,999.50,16.49,2.97,0.00,0.00,980.04,2026-09-03T14:33:00
SET_PROD_0059,PAY_PROD_000557,2499.00,41.23,7.42,0.00,0.00,2450.35,2026-09-03T14:33:00
SET_PROD_0059,PAY_PROD_000558,14999.00,247.48,44.55,0.00,0.00,14706.97,2026-09-03T14:33:00
SET_PROD_0059,PAY_PROD_000559,999.00,16.48,2.97,0.00,0.00,979.55,2026-09-03T14:33:00
SET_PROD_0059,PAY_PROD_000560,19999.00,329.98,59.40,1999.90,0.00,17609.72,2026-09-03T14:33:00
SET_PROD_0059,PAY_PROD_000561,999.00,16.48,2.97,0.00,0.00,979.55,2026-09-03T14:33:00
SET_PROD_0059,PAY_PROD_000562,499.50,9.24,1.66,0.00,0.00,488.60,2026-09-03T14:33:00
SET_PROD_0059,PAY_PROD_000563,4999.00,82.48,18.15,0.00,0.00,4898.37,2026-09-03T14:33:00
SET_PROD_0059,PAY_PROD_000564,2499.99,46.25,8.33,0.00,0.00,2445.41,2026-09-03T14:33:00
SET_PROD_0060,PAY_PROD_000565,499.00,8.23,1.48,0.00,0.00,489.29,2026-09-03T14:50:00
SET_PROD_0060,PAY_PROD_000566,12499.00,206.23,37.12,0.00,0.00,12255.65,2026-09-03T14:50:00
SET_PROD_0060,PAY_PROD_000567,499.50,8.24,1.48,0.00,0.00,489.78,2026-09-03T14:50:00
SET_PROD_0060,PAY_PROD_000568,199.00,3.28,0.59,0.00,0.00,195.13,2026-09-03T14:50:00
SET_PROD_0060,PAY_PROD_000569,2499.00,41.23,7.42,0.00,0.00,2450.35,2026-09-03T14:50:00
SET_PROD_0060,PAY_PROD_000570,3499.00,57.73,10.39,0.00,0.00,3430.88,2026-09-03T14:50:00
SET_PROD_0060,PAY_PROD_000571,2499.99,41.25,7.43,0.00,0.00,2451.31,2026-09-03T14:50:00
SET_PROD_0060,PAY_PROD_000572,12499.00,206.23,37.12,0.00,0.00,12255.65,2026-09-03T14:50:00
SET_PROD_0061,PAY_PROD_000573,3499.50,57.74,10.39,0.00,0.00,3431.37,2026-09-03T14:47:00
SET_PROD_0061,PAY_PROD_000574,199.00,3.28,0.59,0.00,0.00,195.13,2026-09-03T14:47:00
SET_PROD_0061,PAY_PROD_000575,1999.00,32.98,5.94,0.00,0.00,1960.08,2026-09-03T14:47:00
SET_PROD_0061,PAY_PROD_000576,1999.00,32.98,5.94,0.00,0.00,1960.08,2026-09-03T14:47:00
SET_PROD_0061,PAY_PROD_000577,3499.00,57.73,10.39,874.75,0.00,2556.13,2026-09-03T14:47:00
SET_PROD_0061,PAY_PROD_000578,12499.99,206.25,37.13,0.00,0.00,12256.61,2026-09-03T14:47:00
SET_PROD_0061,PAY_PROD_000579,7499.00,123.73,22.27,0.00,0.00,7353.00,2026-09-03T14:47:00
SET_PROD_0061,PAY_PROD_000580,299.00,4.93,0.89,0.00,0.00,293.18,2026-09-03T14:47:00
SET_PROD_0061,PAY_PROD_000581,299.00,5.53,1.00,0.00,0.00,292.47,2026-09-03T14:47:00
SET_PROD_0061,PAY_PROD_000582,19999.99,330.00,59.40,0.00,0.00,19610.59,2026-09-03T14:47:00
SET_PROD_0062,PAY_PROD_000583,19999.00,329.98,59.40,0.00,0.00,19609.62,2026-09-03T14:35:00
SET_PROD_0062,PAY_PROD_000584,12499.00,206.23,37.12,0.00,0.00,12255.65,2026-09-03T14:35:00
SET_PROD_0062,PAY_PROD_000585,1499.50,24.74,4.45,0.00,0.00,1470.31,2026-09-03T14:35:00
SET_PROD_0062,PAY_PROD_000586,9999.00,164.98,29.70,0.00,0.00,9804.32,2026-09-03T14:35:00
SET_PROD_0062,PAY_PROD_000587,499.99,8.25,1.49,0.00,0.00,490.25,2026-09-03T14:35:00
SET_PROD_0062,PAY_PROD_000588,299.00,4.93,0.89,0.00,0.00,293.18,2026-09-03T14:35:00
SET_PROD_0062,PAY_PROD_000589,9999.00,164.98,29.70,0.00,0.00,9804.32,2026-09-03T14:35:00
SET_PROD_0062,PAY_PROD_000590,499.00,8.23,1.48,0.00,0.00,489.29,2026-09-03T14:35:00
SET_PROD_0062,PAY_PROD_000591,19999.00,329.98,59.40,0.00,0.00,19609.62,2026-09-03T14:35:00
SET_PROD_0062,PAY_PROD_000592,9999.50,164.99,29.70,0.00,0.00,9804.81,2026-09-03T14:35:00
SET_PROD_0062,PAY_PROD_000593,4999.00,82.48,14.85,0.00,0.00,4901.67,2026-09-03T14:35:00
SET_PROD_0063,PAY_PROD_000594,2499.00,41.23,7.42,0.00,0.00,2450.35,2026-09-03T14:05:00
SET_PROD_0063,PAY_PROD_000595,3499.00,57.73,10.39,0.00,0.00,3430.88,2026-09-03T14:05:00
SET_PROD_0063,PAY_PROD_000596,299.00,4.93,0.89,0.00,0.00,293.18,2026-09-03T14:05:00
SET_PROD_0063,PAY_PROD_000597,799.50,13.19,2.37,0.00,0.00,783.94,2026-09-03T14:05:00
SET_PROD_0063,PAY_PROD_000598,9999.00,164.98,29.70,0.00,0.00,9804.32,2026-09-03T14:05:00
SET_PROD_0063,PAY_PROD_000599,1499.00,24.73,4.45,0.00,0.00,1469.82,2026-09-03T14:05:00
SET_PROD_0063,PAY_PROD_000600,19999.99,330.00,59.40,10000.00,0.00,9610.59,2026-09-03T14:05:00
SET_PROD_0063,PAY_PROD_000601,1499.99,24.75,4.46,0.00,0.00,1470.78,2026-09-03T14:05:00
SET_PROD_0063,PAY_PROD_000602,499.00,8.23,1.48,0.00,99.00,390.29,2026-09-03T14:05:00
SET_PROD_0064,PAY_PROD_000603,4999.00,82.48,14.85,0.00,0.00,4901.67,2026-09-04T14:13:00
SET_PROD_0064,PAY_PROD_000604,199.00,3.28,0.59,0.00,0.00,195.13,2026-09-04T14:13:00
SET_PROD_0064,PAY_PROD_000605,3499.00,57.73,10.39,0.00,0.00,3430.88,2026-09-04T14:13:00
SET_PROD_0064,PAY_PROD_000606,1499.00,24.73,4.45,299.80,0.00,1170.02,2026-09-04T14:13:00
SET_PROD_0064,PAY_PROD_000607,3499.50,57.74,10.39,0.00,0.00,3431.37,2026-09-04T14:13:00
SET_PROD_0064,PAY_PROD_000608,3499.00,57.73,10.39,0.00,0.00,3430.88,2026-09-04T14:13:00
SET_PROD_0064,PAY_PROD_000609,1999.00,32.98,5.94,0.00,0.00,1960.08,2026-09-04T14:13:00
SET_PROD_0064,PAY_PROD_000610,9999.50,164.99,29.70,0.00,0.00,9804.81,2026-09-04T14:13:00
SET_PROD_0064,PAY_PROD_000611,199.00,3.28,0.59,0.00,0.00,195.13,2026-09-04T14:13:00
SET_PROD_0064,PAY_PROD_000612,2499.50,41.24,7.42,0.00,0.00,2450.84,2026-09-04T14:13:00
SET_PROD_0064,PAY_PROD_000613,999.50,16.49,2.97,0.00,0.00,980.04,2026-09-04T14:13:00
SET_PROD_0064,PAY_PROD_000614,3499.00,57.73,10.39,0.00,0.00,3430.88,2026-09-04T14:13:00
SET_PROD_0065,PAY_PROD_000615,12499.00,206.23,37.12,0.00,0.00,12255.65,2026-09-04T14:43:00
SET_PROD_0065,PAY_PROD_000616,19999.00,329.98,59.40,0.00,0.00,19609.62,2026-09-04T14:43:00
SET_PROD_0065,PAY_PROD_000617,299.00,4.93,0.89,0.00,0.00,293.18,2026-09-04T14:43:00
SET_PROD_0065,PAY_PROD_000618,14999.50,247.49,44.55,0.00,0.00,14707.46,2026-09-04T14:43:00
SET_PROD_0065,PAY_PROD_000619,1999.99,33.00,5.94,0.00,0.00,1961.05,2026-09-04T14:43:00
SET_PROD_0065,PAY_PROD_000620,3499.00,57.73,10.39,0.00,0.00,3430.88,2026-09-04T14:43:00
SET_PROD_0065,PAY_PROD_000621,2499.99,41.25,7.43,0.00,0.00,2451.31,2026-09-04T14:43:00
SET_PROD_0065,PAY_PROD_000622,4999.99,82.50,14.85,0.00,0.00,4902.64,2026-09-04T14:43:00
SET_PROD_0066,PAY_PROD_000623,3499.00,57.73,10.39,874.75,0.00,2556.13,2026-09-04T14:17:00
SET_PROD_0066,PAY_PROD_000624,1999.00,32.98,5.94,999.50,0.00,960.58,2026-09-04T14:17:00
SET_PROD_0066,PAY_PROD_000625,12499.00,206.23,37.12,0.00,0.00,12255.65,2026-09-04T14:17:00
SET_PROD_0066,PAY_PROD_000626,2499.00,41.23,7.42,0.00,0.00,2450.35,2026-09-04T14:17:00
SET_PROD_0066,PAY_PROD_000627,9999.50,164.99,29.70,0.00,0.00,9804.81,2026-09-04T14:17:00
SET_PROD_0066,PAY_PROD_000628,299.99,4.95,0.89,0.00,0.00,294.15,2026-09-04T14:17:00
SET_PROD_0067,PAY_PROD_000629,3499.00,57.73,10.39,0.00,0.00,3430.88,2026-09-04T14:33:00
SET_PROD_0067,PAY_PROD_000630,12499.00,206.23,37.12,0.00,0.00,12255.65,2026-09-04T14:33:00
SET_PROD_0067,PAY_PROD_000631,199.00,3.28,0.59,0.00,0.00,195.13,2026-09-04T14:33:00
SET_PROD_0067,PAY_PROD_000632,14999.50,247.49,44.55,0.00,0.00,14707.46,2026-09-04T14:33:00
SET_PROD_0067,PAY_PROD_000633,999.50,16.49,2.97,0.00,0.00,980.04,2026-09-04T14:33:00
SET_PROD_0067,PAY_PROD_000634,7499.00,123.73,22.27,0.00,0.00,7353.00,2026-09-04T14:33:00
SET_PROD_0068,PAY_PROD_000635,799.99,13.20,2.38,0.00,0.00,784.41,2026-09-04T14:27:00
SET_PROD_0068,PAY_PROD_000636,299.00,4.93,0.89,0.00,0.00,293.18,2026-09-04T14:27:00
SET_PROD_0068,PAY_PROD_000637,799.00,13.18,2.37,0.00,0.00,783.45,2026-09-04T14:27:00
SET_PROD_0068,PAY_PROD_000638,299.00,4.93,0.89,0.00,0.00,293.18,2026-09-04T14:27:00
SET_PROD_0068,PAY_PROD_000639,12499.50,206.24,37.12,1249.95,0.00,11006.19,2026-09-04T14:27:00
SET_PROD_0068,PAY_PROD_000640,799.00,13.18,2.37,0.00,0.00,783.45,2026-09-04T14:27:00
SET_PROD_0068,PAY_PROD_000641,1499.50,24.74,4.45,0.00,0.00,1470.31,2026-09-04T14:27:00
SET_PROD_0068,PAY_PROD_000642,12499.00,206.24,37.12,0.00,0.00,12255.64,2026-09-04T14:27:00
SET_PROD_0068,PAY_PROD_000643,7499.00,123.73,22.27,0.00,0.00,7353.00,2026-09-04T14:27:00
SET_PROD_0068,PAY_PROD_000644,7499.00,123.73,22.27,0.00,0.00,7353.00,2026-09-04T14:27:00
SET_PROD_0068,PAY_PROD_000645,799.00,13.18,2.37,0.00,0.00,783.45,2026-09-04T14:27:00
SET_PROD_0069,PAY_PROD_000646,499.99,8.25,1.49,0.00,0.00,490.25,2026-09-04T14:31:00
SET_PROD_0069,PAY_PROD_000647,1499.00,24.73,4.45,0.00,0.00,1469.82,2026-09-04T14:31:00
SET_PROD_0069,PAY_PROD_000648,799.00,13.18,2.37,0.00,0.00,783.45,2026-09-04T14:31:00
SET_PROD_0069,PAY_PROD_000649,7499.00,123.73,22.27,0.00,0.00,7353.00,2026-09-04T14:31:00
SET_PROD_0069,PAY_PROD_000650,499.00,8.23,1.48,0.00,0.00,489.29,2026-09-04T14:31:00
SET_PROD_0069,PAY_PROD_000651,199.99,3.30,0.59,20.00,0.00,176.10,2026-09-04T14:31:00
SET_PROD_0069,PAY_PROD_000652,7499.00,123.73,22.27,0.00,0.00,7353.00,2026-09-04T14:31:00
SET_PROD_0069,PAY_PROD_000653,3499.99,57.75,10.40,0.00,0.00,3431.84,2026-09-04T14:31:00
SET_PROD_0069,PAY_PROD_000654,299.00,4.93,0.89,0.00,0.00,293.18,2026-09-04T14:31:00
SET_PROD_0070,PAY_PROD_000655,799.00,13.18,2.37,199.75,0.00,583.70,2026-09-09T14:02:00
SET_PROD_0070,PAY_PROD_000656,9999.50,164.99,29.70,0.00,0.00,9804.81,2026-09-09T14:02:00
SET_PROD_0070,PAY_PROD_000657,499.00,8.23,1.48,0.00,0.00,489.29,2026-09-09T14:02:00
SET_PROD_0070,PAY_PROD_000658,19999.00,329.98,59.40,0.00,0.00,19609.62,2026-09-09T14:02:00
SET_PROD_0070,PAY_PROD_000659,9999.00,164.98,29.70,0.00,0.00,9804.32,2026-09-09T14:02:00
SET_PROD_0070,PAY_PROD_000660,2499.99,41.25,7.43,0.00,0.00,2451.31,2026-09-09T14:02:00
SET_PROD_0070,PAY_PROD_000661,4999.99,82.50,14.85,0.00,0.00,4902.64,2026-09-09T14:02:00
SET_PROD_0070,PAY_PROD_000662,999.00,16.48,2.97,0.00,0.00,979.55,2026-09-09T14:02:00
SET_PROD_0070,PAY_PROD_000663,1499.00,24.73,4.45,0.00,0.00,1469.82,2026-09-09T14:02:00
SET_PROD_0070,PAY_PROD_000664,12499.50,206.24,37.12,0.00,0.00,12256.14,2026-09-09T14:02:00
SET_PROD_0070,PAY_PROD_000665,1499.99,24.75,4.46,0.00,0.00,1470.78,2026-09-09T14:02:00
SET_PROD_0070,PAY_PROD_000666,12499.50,206.24,37.12,0.00,0.00,12256.14,2026-09-09T14:02:00
SET_PROD_0071,PAY_PROD_000667,299.99,5.55,1.00,0.00,0.00,293.44,2026-09-04T14:17:00
SET_PROD_0071,PAY_PROD_000668,499.00,8.23,1.48,249.50,0.00,239.79,2026-09-04T14:17:00
SET_PROD_0071,PAY_PROD_000669,1999.00,32.98,5.94,0.00,0.00,1960.08,2026-09-04T14:17:00
SET_PROD_0071,PAY_PROD_000670,199.00,3.28,0.59,0.00,0.00,195.13,2026-09-04T14:17:00
SET_PROD_0071,PAY_PROD_000671,299.00,4.93,0.89,0.00,0.00,293.18,2026-09-04T14:17:00
SET_PROD_0071,PAY_PROD_000672,14999.50,247.49,44.55,1499.95,0.00,13207.51,2026-09-04T14:17:00
SET_PROD_0071,PAY_PROD_000673,2499.99,41.26,7.43,0.00,0.00,2451.30,2026-09-04T14:17:00
SET_PROD_0071,PAY_PROD_000674,1999.00,32.98,5.94,0.00,0.00,1960.08,2026-09-04T14:17:00
SET_PROD_0071,PAY_PROD_000675,12499.00,206.23,37.12,6249.50,0.00,6006.15,2026-09-04T14:17:00
SET_PROD_0071,PAY_PROD_000676,199.50,3.29,0.59,199.50,0.00,-3.88,2026-09-04T14:17:00
SET_PROD_0072,PAY_PROD_000677,199.50,3.29,0.59,19.95,0.00,175.67,2026-09-04T14:32:00
SET_PROD_0072,PAY_PROD_000678,9999.99,165.00,29.70,0.00,0.00,9805.29,2026-09-04T14:32:00
SET_PROD_0072,PAY_PROD_000679,12499.00,206.23,37.12,0.00,0.00,12255.65,2026-09-04T14:32:00
SET_PROD_0072,PAY_PROD_000680,9999.50,164.99,29.70,0.00,0.00,9804.81,2026-09-04T14:32:00
SET_PROD_0072,PAY_PROD_000681,799.00,14.78,2.66,0.00,0.00,781.56,2026-09-04T14:32:00
SET_PROD_0072,PAY_PROD_000682,1499.50,24.74,4.45,0.00,0.00,1470.31,2026-09-04T14:32:00
SET_PROD_0072,PAY_PROD_000683,999.00,16.48,2.97,0.00,0.00,979.55,2026-09-04T14:32:00
SET_PROD_0072,PAY_PROD_000684,4999.00,82.48,14.85,0.00,0.00,4901.67,2026-09-04T14:32:00
SET_PROD_0072,PAY_PROD_000685,799.00,13.18,2.37,0.00,0.00,783.45,2026-09-04T14:32:00
SET_PROD_0072,PAY_PROD_000686,4999.00,82.48,14.85,0.00,0.00,4901.67,2026-09-04T14:32:00
SET_PROD_0072,PAY_PROD_000687,799.00,13.18,2.37,799.00,0.00,-15.55,2026-09-04T14:32:00
SET_PROD_0072,PAY_PROD_000688,1999.00,32.98,5.94,0.00,0.00,1960.08,2026-09-04T14:32:00
SET_PROD_0073,PAY_PROD_000689,14999.00,247.48,44.55,0.00,0.00,14706.97,2026-09-07T14:21:00
SET_PROD_0073,PAY_PROD_000690,14999.00,247.48,44.55,0.00,0.00,14706.97,2026-09-07T14:21:00
SET_PROD_0073,PAY_PROD_000691,999.00,16.48,2.97,0.00,0.00,979.55,2026-09-07T14:21:00
SET_PROD_0073,PAY_PROD_000692,999.00,16.48,2.97,0.00,0.00,979.55,2026-09-07T14:21:00
SET_PROD_0073,PAY_PROD_000693,799.00,13.18,2.37,0.00,0.00,783.45,2026-09-07T14:21:00
SET_PROD_0073,PAY_PROD_000694,2499.50,41.24,7.42,0.00,0.00,2450.84,2026-09-07T14:21:00
SET_PROD_0073,PAY_PROD_000695,9999.50,164.99,29.70,0.00,0.00,9804.81,2026-09-07T14:21:00
SET_PROD_0073,PAY_PROD_000696,12499.00,206.23,37.12,0.00,0.00,12255.65,2026-09-07T14:21:00
SET_PROD_0073,PAY_PROD_000697,299.99,4.95,0.89,0.00,0.00,294.15,2026-09-07T14:21:00
SET_PROD_0074,PAY_PROD_000698,499.00,8.23,1.48,99.80,0.00,389.49,2026-09-07T14:29:00
SET_PROD_0074,PAY_PROD_000699,9999.99,165.00,29.70,0.00,0.00,9805.29,2026-09-07T14:29:00
SET_PROD_0074,PAY_PROD_000700,2499.00,41.23,7.42,0.00,0.00,2450.35,2026-09-07T14:29:00
SET_PROD_0074,PAY_PROD_000701,3499.99,57.75,10.40,0.00,0.00,3431.84,2026-09-07T14:29:00
SET_PROD_0074,PAY_PROD_000702,799.99,13.20,2.38,0.00,0.00,784.41,2026-09-07T14:29:00
SET_PROD_0074,PAY_PROD_000703,2499.00,41.23,7.42,249.90,0.00,2200.45,2026-09-07T14:29:00
