payment_id,order_id,amount,currency,payment_method,card_network,card_scope,captured_at,fee,tax,status
PAY_0457,ORD_0457,10593.00,INR,card,Visa,domestic,2026-09-01T07:29:00+00:00,164.19,29.55,captured
PAY_0458,ORD_0458,64007.00,INR,card,Visa,domestic,2026-09-01T08:16:00+00:00,992.11,178.58,captured
PAY_0459,ORD_0459,909.00,INR,card,Mastercard,domestic,2026-09-01T09:03:00+00:00,14.09,2.54,captured
PAY_0460,ORD_0460,28726.00,INR,card,Visa,domestic,2026-09-01T09:50:00+00:00,445.25,80.15,captured
PAY_0461,ORD_0461,17344.00,INR,card,Visa,domestic,2026-09-01T10:37:00+00:00,268.83,48.39,captured
PAY_0462,ORD_0462,48307.00,INR,card,Mastercard,domestic,2026-09-01T11:24:00+00:00,748.76,134.78,captured
PAY_0463,ORD_0463,36402.00,INR,card,Visa,domestic,2026-09-01T12:11:00+00:00,564.23,101.56,captured
PAY_0464,ORD_0464,23830.00,INR,card,Visa,domestic,2026-09-01T12:58:00+00:00,369.37,66.49,captured
PAY_0465,ORD_0465,59574.00,INR,card,Mastercard,domestic,2026-09-01T13:45:00+00:00,923.40,166.21,captured
PAY_0466,ORD_0466,34146.00,INR,card,Visa,domestic,2026-09-01T14:32:00+00:00,529.26,95.27,captured
PAY_0467,ORD_0467,50004.00,INR,card,Visa,domestic,2026-09-01T15:19:00+00:00,775.06,139.51,captured
PAY_0468,ORD_0468,8157.00,INR,card,Mastercard,domestic,2026-09-01T16:06:00+00:00,126.43,22.76,captured
PAY_0469,ORD_0469,10915.00,INR,card,Visa,domestic,2026-09-01T16:53:00+00:00,169.18,30.45,captured
PAY_0470,ORD_0470,62333.00,INR,card,Visa,domestic,2026-09-01T17:40:00+00:00,966.16,173.91,captured
PAY_0471,ORD_0471,77967.00,INR,card,Mastercard,domestic,2026-09-01T18:27:00+00:00,1208.49,217.53,captured
PAY_0472,ORD_0472,36016.00,INR,card,Visa,domestic,2026-09-01T19:14:00+00:00,558.25,100.49,captured
PAY_0473,ORD_0473,78563.00,INR,card,Visa,domestic,2026-09-01T20:01:00+00:00,1217.73,219.19,captured
PAY_0474,ORD_0474,43774.00,INR,card,Mastercard,domestic,2026-09-01T20:48:00+00:00,678.50,122.13,captured
PAY_0475,ORD_0475,30848.00,INR,card,Visa,domestic,2026-09-01T21:35:00+00:00,478.14,86.07,captured
PAY_0476,ORD_0476,43821.00,INR,card,Visa,domestic,2026-09-01T22:22:00+00:00,679.23,122.26,captured
PAY_0477,ORD_0477,9739.00,INR,card,Mastercard,domestic,2026-09-01T23:09:00+00:00,150.95,27.17,captured
PAY_0478,ORD_0478,9012.00,INR,card,Visa,domestic,2026-09-01T23:56:00+00:00,139.69,25.14,captured
PAY_0479,ORD_0479,18900.00,INR,card,Visa,domestic,2026-09-02T00:43:00+00:00,292.95,52.73,captured
PAY_0480,ORD_0480,39124.00,INR,card,Mastercard,domestic,2026-09-02T01:30:00+00:00,606.42,109.16,captured
PAY_0481,ORD_0481,34949.00,INR,card,Visa,domestic,2026-09-02T02:17:00+00:00,541.71,97.51,captured
PAY_0482,ORD_0482,29606.00,INR,card,Visa,domestic,2026-09-02T03:04:00+00:00,458.89,82.60,captured
PAY_0483,ORD_0483,47165.00,INR,card,Mastercard,domestic,2026-09-02T03:51:00+00:00,731.06,131.59,captured
PAY_0484,ORD_0484,74043.00,INR,card,Visa,domestic,2026-09-02T04:38:00+00:00,1147.67,206.58,captured
PAY_0485,ORD_0485,37312.00,INR,card,Visa,domestic,2026-09-02T05:25:00+00:00,578.34,104.10,captured
PAY_0486,ORD_0486,23775.00,INR,card,Mastercard,domestic,2026-09-02T06:12:00+00:00,368.51,66.33,captured
PAY_0487,ORD_0487,77117.00,INR,card,Visa,domestic,2026-09-02T06:59:00+00:00,1195.31,215.16,captured
PAY_0488,ORD_0488,2456.00,INR,card,Visa,domestic,2026-09-02T07:46:00+00:00,38.07,6.85,captured
PAY_0489,ORD_0489,57459.00,INR,card,Mastercard,domestic,2026-09-02T08:33:00+00:00,890.61,160.31,captured
PAY_0490,ORD_0490,67077.00,INR,card,Visa,domestic,2026-09-02T09:20:00+00:00,1039.69,187.14,captured
PAY_0491,ORD_0491,3256.00,INR,card,Visa,domestic,2026-09-02T10:07:00+00:00,50.47,9.08,captured
PAY_0492,ORD_0492,56361.00,INR,card,Mastercard,domestic,2026-09-02T10:54:00+00:00,873.60,157.25,captured
PAY_0493,ORD_0493,3021.00,INR,card,Visa,domestic,2026-09-02T11:41:00+00:00,46.83,8.43,captured
PAY_0494,ORD_0494,16251.00,INR,card,Visa,domestic,2026-09-02T12:28:00+00:00,251.89,45.34,captured
PAY_0495,ORD_0495,34166.00,INR,card,Mastercard,domestic,2026-09-02T13:15:00+00:00,529.57,95.32,captured
PAY_0496,ORD_0496,54036.00,INR,card,Visa,domestic,2026-09-02T14:02:00+00:00,837.56,150.76,captured
PAY_0497,ORD_0497,39289.00,INR,card,Visa,domestic,2026-09-02T14:49:00+00:00,608.98,109.62,captured
PAY_0498,ORD_0498,31495.00,INR,card,Mastercard,domestic,2026-09-02T15:36:00+00:00,488.17,87.87,captured
PAY_0499,ORD_0499,52387.00,INR,card,Visa,domestic,2026-09-02T16:23:00+00:00,812.00,146.16,captured
