payment_id,order_id,amount,currency,payment_method,card_network,card_scope,captured_at,fee,tax,status
PAY_CLAUSE_000394,ORD_CLAUSE_000394,1499.50,INR,card,Visa,domestic,2026-09-07T11:00:00,24.74,4.45,captured
PAY_CLAUSE_000395,ORD_CLAUSE_000395,999.50,INR,card,Visa,domestic,2026-08-30T18:17:00,15.49,2.79,captured
PAY_CLAUSE_000396,ORD_CLAUSE_000396,9999.99,INR,card,Visa,domestic,2026-09-01T16:57:00,165.00,29.70,captured
PAY_CLAUSE_000397,ORD_CLAUSE_000397,999.00,INR,card,Visa,domestic,2026-08-27T12:06:00,15.48,2.79,captured
PAY_CLAUSE_000398,ORD_CLAUSE_000398,299.50,INR,card,Visa,domestic,2026-09-03T14:52:00,4.94,0.89,captured
PAY_CLAUSE_000399,ORD_CLAUSE_000399,9999.99,INR,card,Visa,domestic,2026-08-26T17:49:00,155.00,27.90,captured
PAY_CLAUSE_000400,ORD_CLAUSE_000400,1999.50,INR,card,RuPay,domestic,2026-09-03T08:02:00,32.99,5.94,captured
PAY_CLAUSE_000401,ORD_CLAUSE_000401,14999.00,INR,card,Visa,domestic,2026-08-28T20:06:00,232.48,41.85,captured
PAY_CLAUSE_000402,ORD_CLAUSE_000402,499.99,INR,card,RuPay,domestic,2026-09-02T00:12:00,8.25,1.49,captured
PAY_CLAUSE_000403,ORD_CLAUSE_000403,19999.00,INR,card,RuPay,domestic,2026-08-28T08:31:00,309.98,55.80,captured
PAY_CLAUSE_000404,ORD_CLAUSE_000404,9999.00,INR,card,Visa,domestic,2026-09-08T00:28:00,164.98,29.70,captured
PAY_CLAUSE_000405,ORD_CLAUSE_000405,1499.50,INR,card,Mastercard,domestic,2026-08-29T22:09:00,23.24,4.18,captured
PAY_CLAUSE_000406,ORD_CLAUSE_000406,299.00,INR,card,Mastercard,domestic,2026-09-07T04:42:00,4.93,0.89,captured
PAY_CLAUSE_000407,ORD_CLAUSE_000407,14999.00,INR,card,Mastercard,domestic,2026-08-30T22:08:00,232.48,41.85,captured
PAY_CLAUSE_000408,ORD_CLAUSE_000408,4999.00,INR,card,Visa,domestic,2026-09-05T08:38:00,82.48,14.85,captured
PAY_CLAUSE_000409,ORD_CLAUSE_000409,2499.99,INR,card,Mastercard,domestic,2026-08-27T08:40:00,38.75,6.98,captured
PAY_CLAUSE_000410,ORD_CLAUSE_000410,4999.00,INR,card,Visa,domestic,2026-09-07T17:05:00,82.48,14.85,captured
PAY_CLAUSE_000411,ORD_CLAUSE_000411,299.99,INR,card,RuPay,domestic,2026-08-28T05:06:00,5.25,0.95,captured
PAY_CLAUSE_000412,ORD_CLAUSE_000412,499.00,INR,card,Mastercard,domestic,2026-09-07T19:44:00,8.23,1.48,captured
PAY_CLAUSE_000413,ORD_CLAUSE_000413,19999.99,INR,card,Visa,domestic,2026-08-25T21:45:00,310.00,55.80,captured
PAY_CLAUSE_000414,ORD_CLAUSE_000414,499.50,INR,card,Visa,domestic,2026-09-06T11:30:00,8.24,1.48,captured
PAY_CLAUSE_000415,ORD_CLAUSE_000415,7499.99,INR,card,Mastercard,domestic,2026-08-25T12:40:00,116.25,20.93,captured
PAY_CLAUSE_000416,ORD_CLAUSE_000416,12499.00,INR,card,Visa,domestic,2026-09-02T02:02:00,206.23,37.12,captured
PAY_CLAUSE_000417,ORD_CLAUSE_000417,1999.99,INR,card,Visa,domestic,2026-08-25T10:10:00,31.00,5.58,captured
PAY_CLAUSE_000418,ORD_CLAUSE_000418,799.99,INR,card,Visa,domestic,2026-09-08T17:32:00,13.20,2.38,captured
PAY_CLAUSE_000419,ORD_CLAUSE_000419,499.00,INR,card,RuPay,domestic,2026-08-30T07:06:00,7.73,1.39,captured
PAY_CLAUSE_000420,ORD_CLAUSE_000420,7499.50,INR,card,RuPay,domestic,2026-09-04T01:31:00,123.74,22.27,captured
PAY_CLAUSE_000421,ORD_CLAUSE_000421,199.99,INR,card,Visa,domestic,2026-08-26T16:18:00,3.10,0.56,captured
PAY_CLAUSE_000422,ORD_CLAUSE_000422,799.50,INR,card,Visa,domestic,2026-09-06T21:36:00,13.19,2.37,captured
PAY_CLAUSE_000423,ORD_CLAUSE_000423,799.00,INR,card,Visa,domestic,2026-08-26T22:03:00,12.38,2.23,captured
PAY_CLAUSE_000424,ORD_CLAUSE_000424,799.50,INR,card,Mastercard,domestic,2026-09-02T12:31:00,13.19,2.37,captured
PAY_CLAUSE_000425,ORD_CLAUSE_000425,7499.00,INR,card,Mastercard,domestic,2026-08-30T21:10:00,116.23,20.92,captured
PAY_CLAUSE_000426,ORD_CLAUSE_000426,12499.50,INR,card,Visa,domestic,2026-09-09T07:39:00,206.24,37.12,captured
PAY_CLAUSE_000427,ORD_CLAUSE_000427,12499.00,INR,card,RuPay,domestic,2026-08-25T19:25:00,193.73,34.87,captured
PAY_CLAUSE_000428,ORD_CLAUSE_000428,799.50,INR,card,RuPay,domestic,2026-09-02T16:54:00,13.19,2.37,captured
PAY_CLAUSE_000429,ORD_CLAUSE_000429,3499.00,INR,card,RuPay,domestic,2026-08-29T18:01:00,54.23,9.76,captured
PAY_CLAUSE_000430,ORD_CLAUSE_000430,9999.00,INR,card,Mastercard,domestic,2026-09-07T01:10:00,164.98,29.70,captured
PAY_CLAUSE_000431,ORD_CLAUSE_000431,9999.00,INR,card,Mastercard,domestic,2026-08-28T14:27:00,154.98,27.90,captured
PAY_CLAUSE_000432,ORD_CLAUSE_000432,499.99,INR,card,Visa,domestic,2026-09-08T02:52:00,8.25,1.49,captured
PAY_CLAUSE_000433,ORD_CLAUSE_000433,1499.50,INR,card,Visa,domestic,2026-08-28T14:32:00,23.24,4.18,captured
PAY_CLAUSE_000434,ORD_CLAUSE_000434,1499.00,INR,card,RuPay,domestic,2026-09-02T19:11:00,24.73,4.45,captured
PAY_CLAUSE_000435,ORD_CLAUSE_000435,4999.50,INR,card,Visa,domestic,2026-08-29T00:09:00,77.49,13.95,captured
PAY_CLAUSE_000436,ORD_CLAUSE_000436,3499.00,INR,card,Mastercard,domestic,2026-09-09T00:10:00,57.73,10.39,captured
PAY_CLAUSE_000437,ORD_CLAUSE_000437,799.50,INR,card,Mastercard,domestic,2026-08-25T13:32:00,12.39,2.23,captured
PAY_CLAUSE_000438,ORD_CLAUSE_000438,3499.00,INR,card,Visa,domestic,2026-09-03T09:08:00,57.73,10.39,captured
PAY_CLAUSE_000439,ORD_CLAUSE_000439,299.00,INR,card,Visa,domestic,2026-08-28T17:15:00,4.63,0.83,captured
PAY_CLAUSE_000440,ORD_CLAUSE_000440,299.00,INR,card,Visa,domestic,2026-09-04T07:47:00,4.93,0.89,captured
PAY_CLAUSE_000441,ORD_CLAUSE_000441,499.99,INR,card,RuPay,domestic,2026-08-28T00:50:00,7.75,1.40,captured
PAY_CLAUSE_000442,ORD_CLAUSE_000442,14999.99,INR,card,RuPay,domestic,2026-09-07T00:13:00,247.50,44.55,captured
PAY_CLAUSE_000443,ORD_CLAUSE_000443,3499.00,INR,card,Mastercard,domestic,2026-08-29T21:19:00,54.23,9.76,captured
PAY_CLAUSE_000444,ORD_CLAUSE_000444,199.00,INR,card,RuPay,domestic,2026-09-02T20:10:00,3.28,0.59,captured
PAY_CLAUSE_000445,ORD_CLAUSE_000445,199.99,INR,card,Mastercard,domestic,2026-08-29T17:53:00,3.10,0.56,captured
PAY_CLAUSE_000446,ORD_CLAUSE_000446,1999.50,INR,card,RuPay,domestic,2026-09-01T23:26:00,32.99,7.26,captured
PAY_CLAUSE_000447,ORD_CLAUSE_000447,499.00,INR,card,Mastercard,domestic,2026-08-28T02:24:00,7.73,1.39,captured
PAY_CLAUSE_000448,ORD_CLAUSE_000448,19999.50,INR,card,Mastercard,domestic,2026-09-06T08:27:00,329.99,59.40,captured
PAY_CLAUSE_000449,ORD_CLAUSE_000449,499.00,INR,card,Mastercard,domestic,2026-08-26T20:08:00,7.73,1.39,captured
PAY_CLAUSE_000450,ORD_CLAUSE_000450,1499.00,INR,card,Visa,domestic,2026-09-05T16:31:00,24.73,4.45,captured
PAY_CLAUSE_000451,ORD_CLAUSE_000451,799.00,INR,card,Visa,domestic,2026-08-25T18:26:00,12.38,2.23,captured
PAY_CLAUSE_000452,ORD_CLAUSE_000452,2499.00,INR,card,Visa,domestic,2026-09-01T20:06:00,41.23,7.42,captured
PAY_CLAUSE_000453,ORD_CLAUSE_000453,7499.00,INR,card,Mastercard,domestic,2026-08-27T03:47:00,116.23,20.92,captured
PAY_CLAUSE_000454,ORD_CLAUSE_000454,14999.00,INR,card,Mastercard,domestic,2026-09-02T18:25:00,247.48,44.55,captured
PAY_CLAUSE_000455,ORD_CLAUSE_000455,1999.00,INR,card,RuPay,domestic,2026-08-31T03:16:00,30.98,5.58,captured
PAY_CLAUSE_000456,ORD_CLAUSE_000456,14999.50,INR,card,RuPay,domestic,2026-09-01T08:30:00,247.49,44.55,captured
PAY_CLAUSE_000457,ORD_CLAUSE_000457,3499.50,INR,card,Visa,domestic,2026-08-31T04:07:00,54.24,9.76,captured
PAY_CLAUSE_000458,ORD_CLAUSE_000458,12499.50,INR,card,Visa,domestic,2026-09-08T21:29:00,206.24,37.12,captured
PAY_CLAUSE_000459,ORD_CLAUSE_000459,7499.00,INR,card,RuPay,domestic,2026-08-30T11:11:00,116.23,20.92,captured
PAY_CLAUSE_000460,ORD_CLAUSE_000460,7499.00,INR,card,Visa,domestic,2026-09-06T04:45:00,123.73,22.27,captured
PAY_CLAUSE_000461,ORD_CLAUSE_000461,1499.50,INR,card,Visa,domestic,2026-08-25T18:57:00,23.24,4.18,captured
PAY_CLAUSE_000462,ORD_CLAUSE_000462,999.99,INR,card,Visa,domestic,2026-09-03T09:42:00,16.50,2.97,captured
PAY_CLAUSE_000463,ORD_CLAUSE_000463,19999.99,INR,card,Visa,domestic,2026-08-30T17:17:00,310.00,55.80,captured
PAY_CLAUSE_000464,ORD_CLAUSE_000464,9999.99,INR,card,Mastercard,domestic,2026-09-07T06:50:00,165.00,29.70,captured
PAY_CLAUSE_000465,ORD_CLAUSE_000465,1999.50,INR,card,RuPay,domestic,2026-08-27T05:16:00,30.99,5.58,captured
PAY_CLAUSE_000466,ORD_CLAUSE_000466,4999.00,INR,card,RuPay,domestic,2026-09-01T09:00:00,82.48,14.85,captured
PAY_CLAUSE_000467,ORD_CLAUSE_000467,19999.00,INR,card,Mastercard,domestic,2026-08-27T12:47:00,309.98,55.80,captured
PAY_CLAUSE_000468,ORD_CLAUSE_000468,14999.99,INR,card,Visa,domestic,2026-09-09T01:34:00,247.51,44.55,captured
PAY_CLAUSE_000469,ORD_CLAUSE_000469,499.00,INR,card,RuPay,domestic,2026-08-29T10:47:00,7.73,1.39,captured
PAY_CLAUSE_000470,ORD_CLAUSE_000470,799.99,INR,card,Visa,domestic,2026-09-04T04:57:00,13.20,2.38,captured
PAY_CLAUSE_000471,ORD_CLAUSE_000471,1999.99,INR,card,RuPay,domestic,2026-08-26T00:00:00,31.00,5.58,captured
PAY_CLAUSE_000472,ORD_CLAUSE_000472,499.99,INR,card,Mastercard,domestic,2026-09-04T13:57:00,8.25,1.49,captured
PAY_CLAUSE_000473,ORD_CLAUSE_000473,1499.00,INR,card,Mastercard,domestic,2026-08-28T00:04:00,23.23,4.18,captured
PAY_CLAUSE_000474,ORD_CLAUSE_000474,2499.50,INR,card,RuPay,domestic,2026-09-04T22:39:00,41.24,7.42,captured
PAY_CLAUSE_000475,ORD_CLAUSE_000475,199.50,INR,card,Mastercard,domestic,2026-08-29T21:47:00,3.09,0.56,captured
PAY_CLAUSE_000476,ORD_CLAUSE_000476,1999.50,INR,card,RuPay,domestic,2026-09-05T07:09:00,32.99,5.94,captured
PAY_CLAUSE_000477,ORD_CLAUSE_000477,499.50,INR,card,RuPay,domestic,2026-08-28T00:57:00,7.74,1.39,captured
PAY_CLAUSE_000478,ORD_CLAUSE_000478,499.00,INR,card,Visa,domestic,2026-09-07T20:29:00,8.23,1.48,captured
PAY_CLAUSE_000479,ORD_CLAUSE_000479,14999.00,INR,card,Mastercard,domestic,2026-08-28T00:27:00,232.48,41.85,captured
PAY_CLAUSE_000480,ORD_CLAUSE_000480,14999.50,INR,card,Mastercard,domestic,2026-09-05T10:37:00,247.49,44.55,captured
PAY_CLAUSE_000481,ORD_CLAUSE_000481,12499.00,INR,card,Mastercard,domestic,2026-08-28T10:34:00,193.73,34.87,captured
PAY_CLAUSE_000482,ORD_CLAUSE_000482,9999.50,INR,card,RuPay,domestic,2026-09-02T17:31:00,184.99,33.30,captured
PAY_CLAUSE_000483,ORD_CLAUSE_000483,9999.50,INR,card,Visa,domestic,2026-08-30T20:05:00,154.99,27.90,captured
PAY_CLAUSE_000484,ORD_CLAUSE_000484,19999.00,INR,card,Mastercard,domestic,2026-09-03T20:36:00,329.98,59.40,captured
PAY_CLAUSE_000485,ORD_CLAUSE_000485,1499.99,INR,card,RuPay,domestic,2026-08-30T02:55:00,23.25,4.19,captured
PAY_CLAUSE_000486,ORD_CLAUSE_000486,799.00,INR,card,Visa,domestic,2026-09-05T06:04:00,13.18,2.37,captured
PAY_CLAUSE_000487,ORD_CLAUSE_000487,4999.00,INR,card,Visa,domestic,2026-08-26T01:38:00,77.48,13.95,captured
PAY_CLAUSE_000488,ORD_CLAUSE_000488,7499.99,INR,card,Visa,domestic,2026-09-08T13:35:00,123.75,22.28,captured
PAY_CLAUSE_000489,ORD_CLAUSE_000489,9999.00,INR,card,Visa,domestic,2026-08-25T17:27:00,154.98,27.90,captured
PAY_CLAUSE_000490,ORD_CLAUSE_000490,1999.50,INR,card,Mastercard,domestic,2026-09-04T20:26:00,32.99,5.94,captured
PAY_CLAUSE_000491,ORD_CLAUSE_000491,12499.00,INR,card,RuPay,domestic,2026-08-27T15:41:00,193.73,34.87,captured
PAY_CLAUSE_000492,ORD_CLAUSE_000492,2499.00,INR,card,RuPay,domestic,2026-09-03T08:45:00,46.23,8.32,captured
PAY_CLAUSE_000493,ORD_CLAUSE_000493,499.99,INR,card,Visa,domestic,2026-08-28T16:32:00,7.75,1.40,captured
PAY_CLAUSE_000494,ORD_CLAUSE_000494,1999.50,INR,card,Mastercard,domestic,2026-09-02T00:29:00,32.99,5.94,captured
PAY_CLAUSE_000495,ORD_CLAUSE_000495,2499.50,INR,card,RuPay,domestic,2026-08-26T02:55:00,38.74,6.97,captured
PAY_CLAUSE_000496,ORD_CLAUSE_000496,7499.00,INR,card,RuPay,domestic,2026-09-08T16:17:00,123.73,22.27,captured
PAY_CLAUSE_000497,ORD_CLAUSE_000497,12499.50,INR,card,Visa,domestic,2026-08-28T13:14:00,193.74,34.87,captured
PAY_CLAUSE_000498,ORD_CLAUSE_000498,19999.50,INR,card,RuPay,domestic,2026-09-01T10:11:00,329.99,59.40,captured
PAY_CLAUSE_000499,ORD_CLAUSE_000499,799.50,INR,card,RuPay,domestic,2026-08-30T16:00:00,13.99,2.52,captured
PAY_CLAUSE_000500,ORD_CLAUSE_000500,999.00,INR,card,Visa,domestic,2026-09-05T00:05:00,16.48,2.97,captured
PAY_CLAUSE_000501,ORD_CLAUSE_000501,299.00,INR,card,RuPay,domestic,2026-08-28T03:33:00,4.63,0.83,captured
PAY_CLAUSE_000502,ORD_CLAUSE_000502,2499.00,INR,card,Mastercard,domestic,2026-09-07T03:00:00,41.23,7.42,captured
PAY_CLAUSE_000503,ORD_CLAUSE_000503,1999.00,INR,card,RuPay,domestic,2026-08-26T00:57:00,30.98,5.58,captured
PAY_CLAUSE_000504,ORD_CLAUSE_000504,299.00,INR,card,Visa,domestic,2026-09-07T00:34:00,4.93,0.89,captured
PAY_CLAUSE_000505,ORD_CLAUSE_000505,2499.00,INR,card,RuPay,domestic,2026-08-30T01:27:00,43.73,7.87,captured
PAY_CLAUSE_000506,ORD_CLAUSE_000506,12499.99,INR,card,RuPay,domestic,2026-09-05T17:34:00,206.25,37.13,captured
PAY_CLAUSE_000507,ORD_CLAUSE_000507,9999.99,INR,card,Mastercard,domestic,2026-08-28T22:14:00,155.00,27.90,captured
PAY_CLAUSE_000508,ORD_CLAUSE_000508,1499.00,INR,card,Mastercard,domestic,2026-09-04T17:44:00,24.73,5.44,captured
PAY_CLAUSE_000509,ORD_CLAUSE_000509,4999.00,INR,card,Mastercard,domestic,2026-08-27T05:48:00,77.48,13.95,captured
PAY_CLAUSE_000510,ORD_CLAUSE_000510,1999.00,INR,card,Mastercard,domestic,2026-09-07T12:58:00,32.98,5.94,captured
PAY_CLAUSE_000511,ORD_CLAUSE_000511,9999.50,INR,card,Visa,domestic,2026-08-30T04:47:00,154.99,27.90,captured
PAY_CLAUSE_000512,ORD_CLAUSE_000512,2499.00,INR,card,Visa,domestic,2026-09-04T20:36:00,41.23,9.07,captured
PAY_CLAUSE_000513,ORD_CLAUSE_000513,14999.00,INR,card,Mastercard,domestic,2026-08-29T19:01:00,232.48,41.85,captured
PAY_CLAUSE_000514,ORD_CLAUSE_000514,999.50,INR,card,Mastercard,domestic,2026-09-05T21:50:00,16.49,2.97,captured
PAY_CLAUSE_000515,ORD_CLAUSE_000515,199.00,INR,card,RuPay,domestic,2026-08-31T02:14:00,3.08,0.55,captured
PAY_CLAUSE_000516,ORD_CLAUSE_000516,12499.00,INR,card,RuPay,domestic,2026-09-05T20:49:00,206.23,37.12,captured
PAY_CLAUSE_000517,ORD_CLAUSE_000517,7499.00,INR,card,Mastercard,domestic,2026-08-29T01:18:00,116.23,20.92,captured
PAY_CLAUSE_000518,ORD_CLAUSE_000518,4999.99,INR,card,Visa,domestic,2026-09-02T19:20:00,82.50,14.85,captured
PAY_CLAUSE_000519,ORD_CLAUSE_000519,19999.00,INR,card,RuPay,domestic,2026-08-28T23:56:00,309.98,55.80,captured
PAY_CLAUSE_000520,ORD_CLAUSE_000520,3499.00,INR,card,Visa,domestic,2026-09-06T14:13:00,57.73,10.39,captured
PAY_CLAUSE_000521,ORD_CLAUSE_000521,1499.00,INR,card,Visa,domestic,2026-08-28T04:46:00,23.23,4.18,captured
PAY_CLAUSE_000522,ORD_CLAUSE_000522,12499.50,INR,card,Mastercard,domestic,2026-09-07T06:20:00,206.24,37.12,captured
PAY_CLAUSE_000523,ORD_CLAUSE_000523,4999.00,INR,card,Visa,domestic,2026-08-28T13:10:00,77.48,13.95,captured
PAY_CLAUSE_000524,ORD_CLAUSE_000524,3499.99,INR,card,Visa,domestic,2026-09-04T13:52:00,57.76,10.40,captured
PAY_CLAUSE_000525,ORD_CLAUSE_000525,999.00,INR,card,Visa,domestic,2026-08-30T12:09:00,15.48,2.79,captured
PAY_CLAUSE_000526,ORD_CLAUSE_000526,3499.00,INR,card,RuPay,domestic,2026-09-02T16:46:00,57.73,10.39,captured
PAY_CLAUSE_000527,ORD_CLAUSE_000527,7499.50,INR,card,Visa,domestic,2026-08-29T14:43:00,116.24,20.92,captured
PAY_CLAUSE_000528,ORD_CLAUSE_000528,499.50,INR,card,RuPay,domestic,2026-09-02T21:47:00,8.24,1.48,captured
PAY_CLAUSE_000529,ORD_CLAUSE_000529,1999.00,INR,card,RuPay,domestic,2026-08-30T15:09:00,30.98,5.58,captured
PAY_CLAUSE_000530,ORD_CLAUSE_000530,499.00,INR,card,Visa,domestic,2026-09-09T07:04:00,8.23,1.48,captured
PAY_CLAUSE_000531,ORD_CLAUSE_000531,1999.99,INR,card,Visa,domestic,2026-08-26T14:22:00,31.00,5.58,captured
PAY_CLAUSE_000532,ORD_CLAUSE_000532,2499.50,INR,card,Visa,domestic,2026-09-03T06:31:00,41.24,7.42,captured
PAY_CLAUSE_000533,ORD_CLAUSE_000533,799.99,INR,card,Mastercard,domestic,2026-08-26T22:22:00,12.41,2.23,captured
PAY_CLAUSE_000534,ORD_CLAUSE_000534,299.50,INR,card,Visa,domestic,2026-09-05T05:20:00,4.94,0.89,captured
PAY_CLAUSE_000535,ORD_CLAUSE_000535,12499.00,INR,card,Visa,domestic,2026-08-29T00:14:00,193.73,34.87,captured
PAY_CLAUSE_000536,ORD_CLAUSE_000536,199.00,INR,card,RuPay,domestic,2026-09-07T15:38:00,3.28,0.59,captured
PAY_CLAUSE_000537,ORD_CLAUSE_000537,2499.00,INR,card,RuPay,domestic,2026-08-27T18:33:00,38.73,6.97,captured
PAY_CLAUSE_000538,ORD_CLAUSE_000538,3499.00,INR,card,Visa,domestic,2026-09-03T21:21:00,57.73,10.39,captured
PAY_CLAUSE_000539,ORD_CLAUSE_000539,499.99,INR,card,Visa,domestic,2026-08-28T20:22:00,7.75,1.40,captured
PAY_CLAUSE_000540,ORD_CLAUSE_000540,299.50,INR,card,Visa,domestic,2026-09-05T19:36:00,4.94,0.89,captured
PAY_CLAUSE_000541,ORD_CLAUSE_000541,499.99,INR,card,RuPay,domestic,2026-08-30T12:02:00,7.75,1.40,captured
PAY_CLAUSE_000542,ORD_CLAUSE_000542,2499.99,INR,card,Mastercard,domestic,2026-09-04T12:11:00,41.25,7.43,captured
PAY_CLAUSE_000543,ORD_CLAUSE_000543,2499.00,INR,card,Visa,domestic,2026-08-29T01:26:00,38.73,6.97,captured
PAY_CLAUSE_000544,ORD_CLAUSE_000544,299.00,INR,card,Mastercard,domestic,2026-09-02T23:55:00,4.93,0.89,captured
PAY_CLAUSE_000545,ORD_CLAUSE_000545,12499.50,INR,card,RuPay,domestic,2026-08-29T10:24:00,193.74,34.87,captured
PAY_CLAUSE_000546,ORD_CLAUSE_000546,499.50,INR,card,Visa,domestic,2026-09-02T06:03:00,8.24,1.48,captured
PAY_CLAUSE_000547,ORD_CLAUSE_000547,799.50,INR,card,Mastercard,domestic,2026-08-30T09:17:00,12.39,2.23,captured
PAY_CLAUSE_000548,ORD_CLAUSE_000548,2499.99,INR,card,RuPay,domestic,2026-09-02T09:39:00,41.25,7.43,captured
PAY_CLAUSE_000549,ORD_CLAUSE_000549,299.00,INR,card,Mastercard,domestic,2026-08-29T02:20:00,4.63,0.83,captured
PAY_CLAUSE_000550,ORD_CLAUSE_000550,1999.50,INR,card,RuPay,domestic,2026-09-02T22:31:00,32.99,5.94,captured
PAY_CLAUSE_000551,ORD_CLAUSE_000551,199.00,INR,card,Mastercard,domestic,2026-08-29T19:53:00,3.08,0.55,captured
PAY_CLAUSE_000552,ORD_CLAUSE_000552,499.00,INR,card,RuPay,domestic,2026-09-08T14:30:00,8.23,1.48,captured
PAY_CLAUSE_000553,ORD_CLAUSE_000553,999.00,INR,card,Visa,domestic,2026-08-25T16:20:00,15.48,2.79,captured
PAY_CLAUSE_000554,ORD_CLAUSE_000554,19999.00,INR,card,RuPay,domestic,2026-09-07T02:06:00,329.98,59.40,captured
PAY_CLAUSE_000555,ORD_CLAUSE_000555,1999.99,INR,card,Mastercard,domestic,2026-08-25T08:26:00,31.00,5.58,captured
PAY_CLAUSE_000556,ORD_CLAUSE_000556,299.99,INR,card,Visa,domestic,2026-09-06T23:17:00,4.95,0.89,captured
PAY_CLAUSE_000557,ORD_CLAUSE_000557,7499.00,INR,card,Visa,domestic,2026-08-28T16:35:00,116.23,20.92,captured
PAY_CLAUSE_000558,ORD_CLAUSE_000558,199.50,INR,card,Visa,domestic,2026-09-05T04:18:00,3.29,0.59,captured
PAY_CLAUSE_000559,ORD_CLAUSE_000559,19999.00,INR,card,Visa,domestic,2026-08-26T00:04:00,309.98,55.80,captured
PAY_CLAUSE_000560,ORD_CLAUSE_000560,3499.50,INR,card,Visa,domestic,2026-09-02T04:34:00,57.74,10.39,captured
PAY_CLAUSE_000561,ORD_CLAUSE_000561,799.00,INR,card,RuPay,domestic,2026-08-25T17:01:00,12.38,2.23,captured
PAY_CLAUSE_000562,ORD_CLAUSE_000562,799.00,INR,card,Visa,domestic,2026-09-05T18:08:00,13.18,2.37,captured
PAY_CLAUSE_000563,ORD_CLAUSE_000563,499.00,INR,card,RuPay,domestic,2026-08-31T06:13:00,7.73,1.39,captured
PAY_CLAUSE_000564,ORD_CLAUSE_000564,499.00,INR,card,Visa,domestic,2026-09-06T19:11:00,8.23,1.48,captured
PAY_CLAUSE_000565,ORD_CLAUSE_000565,199.99,INR,card,Mastercard,domestic,2026-08-31T04:39:00,3.10,0.56,captured
PAY_CLAUSE_000566,ORD_CLAUSE_000566,1499.00,INR,card,RuPay,domestic,2026-09-02T13:34:00,24.73,4.45,captured
PAY_CLAUSE_000567,ORD_CLAUSE_000567,999.00,INR,card,RuPay,domestic,2026-08-29T17:10:00,15.48,2.79,captured
PAY_CLAUSE_000568,ORD_CLAUSE_000568,999.00,INR,card,Visa,domestic,2026-09-03T01:12:00,16.48,2.97,captured
PAY_CLAUSE_000569,ORD_CLAUSE_000569,999.99,INR,card,Visa,domestic,2026-08-30T20:56:00,15.50,2.79,captured
PAY_CLAUSE_000570,ORD_CLAUSE_000570,12499.00,INR,card,RuPay,domestic,2026-09-05T16:56:00,206.23,37.12,captured
PAY_CLAUSE_000571,ORD_CLAUSE_000571,799.00,INR,card,Visa,domestic,2026-08-25T13:57:00,12.38,2.23,captured
PAY_CLAUSE_000572,ORD_CLAUSE_000572,3499.99,INR,card,Visa,domestic,2026-09-03T05:50:00,57.75,10.40,captured
PAY_CLAUSE_000573,ORD_CLAUSE_000573,1999.00,INR,card,RuPay,domestic,2026-08-26T21:04:00,30.98,6.82,captured
PAY_CLAUSE_000574,ORD_CLAUSE_000574,14999.99,INR,card,Mastercard,domestic,2026-09-07T10:26:00,247.50,44.55,captured
PAY_CLAUSE_000575,ORD_CLAUSE_000575,7499.99,INR,card,RuPay,domestic,2026-08-27T08:49:00,116.25,20.93,captured
PAY_CLAUSE_000576,ORD_CLAUSE_000576,12499.00,INR,card,Visa,domestic,2026-09-09T07:02:00,206.23,37.12,captured
PAY_CLAUSE_000577,ORD_CLAUSE_000577,3499.00,INR,card,Visa,domestic,2026-08-26T10:00:00,54.23,9.76,captured
PAY_CLAUSE_000578,ORD_CLAUSE_000578,299.50,INR,card,Visa,domestic,2026-09-03T19:34:00,4.94,0.89,captured
PAY_CLAUSE_000579,ORD_CLAUSE_000579,9999.00,INR,card,Mastercard,domestic,2026-08-26T10:13:00,154.98,27.90,captured
PAY_CLAUSE_000580,ORD_CLAUSE_000580,12499.00,INR,card,Mastercard,domestic,2026-09-02T15:17:00,206.23,37.12,captured
PAY_CLAUSE_000581,ORD_CLAUSE_000581,799.00,INR,card,Mastercard,domestic,2026-08-30T20:07:00,12.38,2.23,captured
PAY_CLAUSE_000582,ORD_CLAUSE_000582,1999.50,INR,card,Visa,domestic,2026-09-04T05:01:00,32.99,5.94,captured
PAY_CLAUSE_000583,ORD_CLAUSE_000583,4999.00,INR,card,Mastercard,domestic,2026-08-30T07:09:00,77.48,13.95,captured
PAY_CLAUSE_000584,ORD_CLAUSE_000584,799.50,INR,card,Mastercard,domestic,2026-09-04T02:04:00,13.19,2.37,captured
PAY_CLAUSE_000585,ORD_CLAUSE_000585,799.99,INR,card,Mastercard,domestic,2026-08-25T13:01:00,12.40,2.23,captured
PAY_CLAUSE_000586,ORD_CLAUSE_000586,799.99,INR,card,Mastercard,domestic,2026-09-05T02:48:00,13.20,2.38,captured
PAY_CLAUSE_000587,ORD_CLAUSE_000587,999.50,INR,card,RuPay,domestic,2026-08-27T19:04:00,15.49,2.79,captured
PAY_CLAUSE_000588,ORD_CLAUSE_000588,12499.99,INR,card,Visa,domestic,2026-09-08T14:21:00,206.25,37.13,captured
PAY_CLAUSE_000589,ORD_CLAUSE_000589,499.00,INR,card,Mastercard,domestic,2026-08-26T22:28:00,7.73,1.39,captured
PAY_CLAUSE_000590,ORD_CLAUSE_000590,7499.50,INR,card,RuPay,domestic,2026-09-01T16:07:00,123.74,22.27,captured
PAY_CLAUSE_000591,ORD_CLAUSE_000591,1499.99,INR,card,RuPay,domestic,2026-08-28T09:12:00,23.25,4.19,captured
